FoodID,RefuseID,RefuseAmount,RefuseDateOfEntry
2062,750,0,1997-05-01
2063,805,43,2003-06-03
2063,750,43,1997-05-01
2064,750,0,1997-05-01
2065,750,0,1997-05-01
2066,750,0,1997-05-01
2067,750,15,1997-05-01
2067,956,15,2002-10-29
2068,1162,45,2003-06-03
2068,750,45,1997-05-01
2069,750,0,1997-05-01
2070,750,0,1997-05-01
2071,1162,45,2003-06-03
2071,750,45,1997-05-01
2072,750,0,1997-05-01
2073,750,0,2003-06-03
2074,920,49,2001-04-11
2074,750,49,1997-05-01
2075,750,0,1997-05-01
2076,750,0,1997-05-01
2077,750,0,1997-05-01
2078,750,9,1997-05-01
2078,1163,9,2003-06-03
2079,750,0,1997-05-01
2080,837,5,2003-06-03
2080,750,5,1997-05-01
2081,750,0,1997-05-01
2082,750,48,1997-05-01
2082,919,48,2003-06-03
2083,750,0,1997-05-01
2084,750,29,1997-05-01
2084,1164,29,2003-06-03
2085,750,0,1997-05-01
2086,750,0,1997-05-01
2087,750,0,1997-05-01
2088,750,19,1997-05-01
2088,1165,19,2003-06-03
2089,750,0,1997-05-01
2090,750,14,1997-05-01
2090,1105,14,2003-06-03
2091,1167,7,2003-06-03
2091,750,7,1997-05-01
2092,750,30,1997-05-01
2092,1168,30,2003-06-03
2093,750,0,1997-05-01
2094,750,27,1997-05-01
2094,1169,27,2003-06-04
2095,750,0,1997-05-01
2096,805,38,2003-06-04
2096,750,38,1997-05-01
2097,750,0,1997-05-01
2098,750,7,1997-05-01
2098,1163,7,2003-06-04
2099,750,0,1997-05-01
2101,1160,2,2003-06-04
2101,750,2,1997-05-01
2102,750,13,1997-05-01
2102,1170,13,2003-06-04
2103,750,38,1997-05-01
2103,919,38,2003-06-04
2104,750,0,1997-05-01
2105,750,0,1997-05-01
2106,750,0,1997-05-01
2107,750,0,1997-05-01
2108,750,0,1997-05-01
2109,750,54,1997-05-01
2109,1171,54,2003-06-04
2110,750,0,1997-05-01
2111,750,0,2001-10-09
2112,750,0,1997-05-01
2113,750,0,1997-05-01
2114,750,0,2003-05-16
2115,750,26,1997-05-01
2115,1172,26,2003-06-04
2116,809,6,2003-06-04
2116,750,6,1997-05-01
2117,750,36,2003-05-21
2117,1105,36,2003-05-21
2118,750,21,1997-05-01
2118,1180,21,2003-06-04
2119,750,0,1997-05-01
2123,750,0,1997-05-01
2124,750,0,1997-05-01
2125,750,0,1997-05-01
2126,1182,7,2003-06-04
2126,750,7,1997-05-01
2127,750,0,1997-05-01
2128,750,0,1997-05-01
2129,750,0,1997-05-01
2130,1106,7,2003-06-04
2130,750,7,1997-05-01
2131,750,0,1997-05-01
2132,750,28,1997-05-01
2132,1183,28,2003-06-05
2133,750,0,1997-05-01
2134,750,14,1997-05-01
2134,1184,14,2003-06-05
2135,750,0,1997-05-01
2136,750,0,1997-05-01
2137,750,0,1997-05-01
2138,750,0,1997-05-01
2139,750,0,1997-05-01
2140,750,0,1997-05-01
2141,750,0,1997-05-01
2142,750,0,1997-05-01
2143,750,0,1997-05-01
2144,1185,4,2003-06-05
2144,750,4,2003-05-21
2145,750,35,1997-05-01
2145,1188,35,2003-06-05
2146,750,0,1997-05-01
2147,750,0,1997-05-01
2148,750,0,1997-05-01
2149,750,0,1997-05-01
2150,750,0,1997-05-01
2151,750,0,1997-05-01
2152,750,0,1997-05-01
2153,750,0,1997-05-01
2154,750,0,1997-05-01
2155,750,0,1997-05-01
2156,750,0,1997-05-01
2157,750,0,1997-05-01
2158,750,0,1997-05-01
2159,750,0,1997-05-01
2160,750,0,1997-05-01
2161,750,0,1997-05-01
2162,920,52,2003-06-05
2162,750,52,1997-05-01
2163,750,0,1997-05-01
2164,750,0,1997-05-01
2165,750,0,1997-05-01
2166,750,0,1997-05-01
2167,750,0,1997-05-01
2168,750,0,1997-05-01
2169,750,0,1997-05-01
2170,750,0,1997-05-01
2171,750,0,1997-05-01
2172,750,0,1997-05-01
2173,750,0,1997-05-01
2174,750,0,1997-05-01
2175,750,0,1997-05-01
2176,750,0,1997-05-01
2177,750,0,1997-05-01
2178,750,0,1997-05-01
2179,750,0,1997-05-01
2180,750,0,1997-05-01
2181,750,0,1997-05-01
2182,750,0,1997-05-01
2183,750,0,1997-05-01
2184,750,0,1997-05-01
2185,750,0,1997-05-01
2186,750,0,1997-05-01
2187,750,0,1997-05-01
2188,750,65,1997-05-01
2188,1190,65,2003-06-05
2189,750,0,1997-05-01
2190,750,59,2003-06-05
2190,919,59,2003-06-05
2191,750,0,1997-05-01
2192,750,0,1997-05-01
2193,750,0,1997-05-01
2194,750,24,1997-05-01
2194,919,24,2003-06-05
2195,750,0,1997-05-01
2196,750,21,1997-05-01
2196,1192,21,2003-06-05
2197,750,0,1997-05-01
2198,750,0,1997-05-01
2199,750,13,1997-05-01
2199,1193,13,2003-06-05
2201,750,0,1997-05-01
2202,750,0,1997-05-01
2203,750,0,1997-05-01
2204,750,0,1997-05-01
2205,750,0,1997-05-01
2206,750,15,1997-05-01
2206,1198,15,2003-06-05
2207,750,0,1997-05-01
2208,920,47,2003-06-05
2208,750,47,1997-05-01
2209,750,0,1997-05-01
2210,750,0,1997-05-01
2211,750,0,1997-05-01
2212,750,0,1997-05-01
2213,750,28,1997-05-01
2213,1183,28,2003-06-06
2214,750,0,1997-05-01
2215,750,0,1997-05-01
2216,750,0,1997-05-01
2217,750,0,1997-05-01
2218,837,1,2003-06-06
2218,750,1,1997-05-01
2219,837,5,2013-02-13
2219,750,5,2013-02-13
2220,750,0,1997-05-01
2221,750,0,1997-05-01
2222,750,0,1997-05-01
2223,1160,2,2003-06-06
2223,750,2,1997-05-01
2224,750,0,1997-05-01
2225,837,5,2003-06-06
2225,750,5,1997-05-01
2226,750,0,1997-05-01
2227,750,0,1997-05-01
2228,750,0,1997-05-01
2229,750,0,1997-05-01
2230,750,0,1997-05-01
2231,750,0,1997-05-01
2232,750,0,1997-05-01
2233,750,0,1997-05-01
2234,750,0,1997-05-01
2235,750,0,1997-05-01
2236,750,23,1997-05-01
2236,919,23,2003-06-09
2237,750,0,1997-05-01
2238,750,6,1997-05-01
2238,1199,6,2003-06-09
2239,750,0,1997-05-01
2240,750,28,1997-05-01
2240,1201,28,2003-06-09
2241,752,22,2003-06-09
2241,750,22,1997-05-01
2242,750,0,1997-05-01
2243,750,0,1997-05-01
2244,750,0,1997-05-01
2245,750,0,1997-05-01
2246,750,0,1997-05-01
2247,750,14,1997-05-01
2247,1181,14,2003-06-09
2248,750,0,1997-05-01
2249,750,40,1997-05-01
2249,1202,40,2003-06-09
2250,750,0,1997-05-01
2251,837,12,2003-06-09
2251,750,12,1997-05-01
2252,750,0,1997-05-01
2253,750,0,2001-10-09
2254,750,0,1997-05-01
2255,750,9,1997-05-01
2255,808,9,2003-06-09
2257,750,0,1997-05-01
2258,750,0,1997-05-01
2259,750,0,1997-05-01
2260,750,0,1997-05-01
2261,750,0,1997-05-01
2262,750,0,1997-05-01
2263,750,30,1997-05-01
2263,1203,30,2003-06-10
2264,750,0,1997-05-01
2265,750,0,1997-05-01
2266,750,0,1997-05-01
2267,750,0,1997-05-01
2268,750,0,1997-05-01
2269,750,0,1997-05-01
2270,750,0,1997-05-01
2271,750,0,1997-05-01
2272,750,0,1997-05-01
2273,750,0,2001-10-09
2274,752,23,2003-07-03
2274,750,23,1997-05-01
2275,750,0,1997-05-01
2276,750,8,1997-05-01
2276,1204,8,2003-07-03
2277,750,29,1997-05-01
2277,1205,29,2003-07-03
2278,750,0,1997-05-01
2279,837,2,2003-05-16
2279,750,2,1997-05-01
2280,750,0,1997-05-01
2281,750,0,2001-10-09
2282,750,0,2003-05-16
2283,752,14,2003-07-03
2283,750,14,2003-07-03
2284,750,0,1997-05-01
2285,750,8,1997-05-01
2285,1181,8,2003-07-03
2286,750,0,1997-05-01
2287,750,20,1997-05-01
2287,919,20,2003-07-03
2288,750,0,1997-05-01
2289,750,0,1997-05-01
2290,1206,30,2003-07-03
2290,750,30,1997-05-01
2291,750,0,1997-05-01
2293,750,48,1997-05-01
2293,1207,48,2003-07-03
2294,750,0,1997-05-01
2295,750,39,1997-05-01
2295,1208,39,2003-07-03
2296,750,0,1997-05-01
2297,750,0,1997-05-01
2298,750,0,1997-05-01
2299,750,0,1997-05-01
2301,835,35,2003-07-03
2301,750,35,1997-05-01
2302,750,0,1997-05-01
2303,837,5,2003-07-03
2303,750,5,1997-05-01
2304,750,0,1997-05-01
2305,750,29,1997-05-01
2305,1210,29,2003-07-03
2306,750,0,1997-05-01
2307,750,0,1997-05-01
2308,750,0,1997-05-01
2309,750,0,1997-05-01
2310,750,0,1997-05-01
2311,750,0,1997-05-01
2312,750,0,1997-05-01
2313,750,0,1997-05-01
2314,750,0,1997-05-01
2315,750,0,1997-05-01
2316,750,0,1997-05-01
2317,750,0,1997-05-01
2318,750,0,1997-05-01
2319,750,0,1997-05-01
2320,750,0,1997-05-01
2321,750,0,1997-05-01
2322,750,27,1997-05-01
2322,1211,27,2003-07-04
2323,750,0,1997-05-01
2324,750,0,1997-05-01
2325,750,0,1997-05-01
2326,752,12,2003-07-04
2326,750,12,1997-05-01
2327,750,60,1997-05-01
2327,1213,60,2003-07-04
2328,750,0,1997-05-01
2330,750,0,1997-05-01
2331,750,0,1997-05-01
2332,750,0,1997-05-01
2333,750,0,1997-05-01
2335,750,0,1997-05-01
2336,750,0,1997-05-01
2337,750,0,1997-05-01
2338,750,0,1997-05-01
2339,750,0,1997-05-01
2340,750,0,1997-05-01
2341,750,0,1997-05-01
2342,750,0,1997-05-01
2343,750,16,1997-05-01
2343,1221,16,2003-07-07
2344,750,18,1997-05-01
2344,1211,18,2003-07-07
2345,750,9,1997-05-01
2345,1223,9,2003-07-07
2346,837,13,2003-07-07
2346,750,13,1997-05-01
2347,750,0,1997-05-01
2348,750,0,1997-05-01
2349,750,0,1997-05-01
2350,750,28,1997-05-01
2350,1224,28,2003-07-07
2351,750,0,1997-05-01
2352,750,40,1997-05-01
2352,1225,40,2003-07-07
2353,750,0,1997-05-01
2354,750,0,1997-05-01
2355,750,0,1997-05-01
2356,750,4,1997-05-01
2356,1226,4,2003-07-07
2357,750,0,1997-05-01
2358,750,39,1997-05-01
2358,1227,39,2003-07-07
2359,750,0,1997-05-01
2360,750,0,1997-05-01
2361,750,20,1997-05-01
2362,750,0,1997-05-01
2363,837,3,2003-05-21
2363,750,3,1997-05-01
2364,750,60,1997-05-01
2364,1213,60,2003-07-07
2365,750,60,1997-05-01
2365,1213,60,2003-07-07
2366,750,0,1997-05-01
2367,750,0,1997-05-01
2368,750,0,1997-05-01
2369,750,0,1997-05-01
2370,750,12,1997-05-01
2370,1233,12,2003-07-07
2371,750,0,1997-05-01
2372,750,0,1997-05-01
2373,750,0,1997-05-01
2374,750,39,1997-05-01
2374,1236,39,2003-07-07
2375,750,0,1997-05-01
2376,750,0,1997-05-01
2377,750,0,1997-05-01
2378,1240,10,2003-07-08
2378,750,10,1997-05-01
2379,750,0,1997-05-01
2380,750,11,1997-05-01
2380,1006,11,2003-07-08
2381,750,0,1997-05-01
2382,750,0,1997-05-01
2383,750,0,1997-05-01
2384,750,0,1997-05-01
2385,750,61,1997-05-01
2385,1227,61,2003-07-08
2386,750,11,1997-05-01
2386,1249,11,2003-07-08
2387,750,0,1997-05-01
2388,1162,29,2003-07-08
2388,750,64,1997-05-01
2388,1254,35,2003-07-08
2389,750,0,1997-05-01
2390,750,0,1997-05-01
2391,750,0,1997-05-01
2392,750,0,1997-05-01
2393,1162,45,2003-07-08
2393,750,45,1997-05-01
2394,750,13,1997-05-01
2394,1258,13,2003-07-08
2395,750,39,1997-05-01
2395,1259,39,2003-07-08
2396,750,56,1997-05-01
2396,1260,56,2003-07-08
2397,750,0,1997-05-01
2398,809,5,2003-07-08
2398,750,5,1997-05-01
2399,1106,3,2003-05-21
2399,750,3,1997-05-01
2401,750,10,1997-05-01
2401,1265,10,2003-07-08
2402,750,0,1997-05-01
2403,750,0,1997-05-01
2404,750,0,1997-05-01
2405,1271,5,2003-07-08
2405,750,5,1997-05-01
2406,835,15,2003-07-08
2406,750,15,1997-05-01
2407,750,0,1997-05-01
2408,750,6,1997-05-01
2408,1163,6,2003-07-08
2409,750,62,1997-05-01
2409,1273,62,2003-07-09
2410,750,0,1997-05-01
2411,750,0,1997-05-01
2412,750,0,1997-05-01
2413,750,18,1997-05-01
2413,1211,18,2003-07-08
2414,750,0,1997-05-01
2415,750,0,1997-05-01
2416,750,0,1997-05-01
2417,750,25,1997-05-01
2417,1201,25,2003-07-09
2418,750,0,1997-05-01
2419,750,23,1997-05-01
2419,1277,23,2003-07-09
2420,750,0,1997-05-01
2421,750,9,1997-05-01
2421,1278,9,2003-07-09
2422,750,0,1997-05-01
2423,750,23,1997-05-01
2423,1277,23,2003-07-09
2424,750,0,1997-05-01
2425,750,0,1997-05-01
2426,750,0,1997-05-01
2427,750,0,1997-05-01
2428,750,0,1997-05-01
2429,750,0,1997-05-01
2430,750,0,1997-05-01
2431,750,0,1997-05-01
2432,750,0,1997-05-01
2433,750,0,1997-05-01
2434,750,0,1997-05-01
2435,750,0,1997-05-01
2436,750,0,1997-05-01
2437,750,0,1997-05-01
2438,750,0,1997-05-01
2439,750,0,1997-05-01
2440,750,0,1997-05-01
2441,750,30,1997-05-01
2441,1210,30,2003-07-09
2442,750,0,1997-05-01
2443,750,10,1997-05-01
2443,1285,10,2003-07-09
2444,835,15,2003-07-09
2444,750,15,1997-05-01
2445,750,0,1997-05-01
2447,750,0,1997-05-01
2448,819,24,2003-07-09
2448,750,24,1997-05-01
2449,819,20,2003-07-09
2449,750,20,1997-05-01
2450,750,0,1997-05-01
2451,750,31,2014-12-16
2451,1287,31,2014-12-16
2452,750,0,1997-05-01
2453,750,0,1997-05-01
2454,750,0,1997-05-01
2455,750,36,1997-05-01
2455,1288,36,2003-07-10
2456,750,0,1997-05-01
2457,750,0,1997-05-01
2458,750,29,1997-05-01
2458,1289,29,2003-07-10
2459,750,0,1997-05-01
2460,750,9,1997-05-01
2460,808,9,2003-07-10
2461,750,0,1997-05-01
2462,750,0,1997-05-01
2463,750,0,1997-05-01
2464,750,0,1997-05-01
2465,750,0,1997-05-01
2466,750,0,1997-05-01
2467,750,0,1997-05-01
2468,750,0,1997-05-01
2469,750,0,1997-05-01
2470,835,19,2003-07-10
2470,750,19,1997-05-01
2471,750,0,1997-05-01
2472,750,0,1997-05-01
2473,750,0,1997-05-01
2474,750,0,1997-05-01
2475,750,0,1997-05-01
2476,750,0,1997-05-01
2477,750,0,1997-05-01
2478,750,0,1997-05-01
2479,750,0,1997-05-01
2480,750,0,1997-05-01
2481,750,0,1997-05-01
2482,750,0,1997-05-01
2483,750,0,1997-05-01
2484,750,18,1997-05-01
2485,750,0,1997-05-01
2486,750,0,1997-05-01
2487,750,0,1997-05-01
2490,750,0,1997-05-01
2491,750,0,1997-05-01
2492,750,0,1997-05-01
2493,750,0,1997-05-01
2494,750,0,1997-05-01
2495,750,0,1997-05-01
2496,750,0,1997-05-01
2497,750,0,1997-05-01
2498,750,0,1997-05-01
2499,750,0,1997-05-01
2501,750,0,1997-05-01
2502,750,0,1997-05-01
2505,750,0,2000-11-07
2506,750,0,1997-05-01
2507,750,32,1997-05-01
2507,821,32,2000-10-27
2508,843,64,2000-10-30
2508,750,64,1997-05-01
2509,750,0,1997-05-01
2510,750,0,2003-05-16
2511,750,0,1997-05-01
2512,750,0,1997-05-01
2513,750,0,1997-05-01
2514,750,0,1997-05-01
2515,750,0,1997-05-01
2516,750,26,1997-05-01
2516,821,26,2000-10-30
2517,750,0,1997-05-01
2518,750,49,1997-05-01
2518,821,49,2000-10-30
2519,750,0,1997-05-01
2521,750,0,1997-05-01
2522,750,0,1997-05-01
2523,750,0,1997-05-01
2524,750,0,1997-05-01
2525,750,0,1997-05-01
2526,750,46,1997-05-01
2526,821,46,2000-10-30
2527,750,0,1997-05-01
2528,750,0,1997-05-01
2529,750,0,1997-05-01
2530,750,0,1997-05-01
2531,750,38,1997-05-01
2531,821,38,2000-10-30
2532,750,38,1997-05-01
2532,821,38,2000-10-27
2533,750,0,1997-05-01
2534,750,60,1997-05-01
2534,821,60,2000-10-27
2535,750,0,1997-05-01
2536,750,0,1997-05-01
2537,750,0,1997-05-01
2538,750,0,1997-05-01
2539,750,0,1997-05-01
2540,750,0,1997-05-01
2543,750,39,1997-05-01
2543,821,39,2000-10-27
2544,750,52,1997-05-01
2544,821,52,2000-10-27
2545,750,73,1997-05-01
2545,821,73,2000-10-27
2546,750,0,1997-05-01
2547,750,0,1997-05-01
2548,750,0,1997-05-01
2549,750,16,1997-05-01
2549,821,16,2000-10-27
2550,750,0,1997-05-01
2551,750,0,1997-05-01
2552,750,25,1997-05-01
2552,821,25,2000-10-27
2553,750,26,1997-05-01
2553,821,26,2000-10-27
2554,750,0,1997-05-01
2555,750,20,1997-05-01
2555,821,20,2000-10-27
2556,750,0,1997-05-01
2557,750,0,1997-05-01
2558,750,48,1997-05-01
2558,841,48,2000-10-27
2559,750,0,1997-05-01
2560,750,0,1997-05-01
2561,750,0,1997-05-01
2562,750,0,1997-05-01
2563,750,0,1997-05-01
2564,750,0,1997-05-01
2565,750,0,1997-05-01
2566,750,0,1997-05-01
2567,750,54,1997-05-01
2567,821,54,2000-10-27
2568,750,0,1997-05-01
2569,750,0,1997-05-01
2571,750,24,1997-05-01
2571,821,24,2000-10-27
2572,750,24,1997-05-01
2572,821,24,2000-10-27
2573,842,41,2000-10-27
2573,750,41,1997-05-01
2574,750,68,1997-05-01
2574,821,68,2000-10-27
2575,750,69,1997-05-01
2575,821,69,2000-10-27
2576,750,0,1997-05-01
2577,750,0,1997-05-01
2578,750,0,1997-05-01
2579,750,0,1997-05-01
2580,750,0,1997-05-01
2581,750,0,1997-05-01
2582,750,47,1997-05-01
2582,821,47,2000-10-27
2583,750,0,1997-05-01
2584,750,0,1997-05-01
2585,750,81,1997-05-01
2585,821,81,2000-10-27
2586,750,23,1997-05-01
2586,821,23,2000-10-27
2587,750,43,1997-05-01
2587,821,43,2000-10-27
2588,750,47,2003-08-07
2588,821,47,2003-08-07
2589,750,76,1997-05-01
2589,821,76,2000-10-27
2590,750,55,1997-05-01
2590,821,55,2000-10-27
2591,750,0,1997-05-01
2592,750,0,1997-05-01
2593,750,0,1997-05-01
2594,750,37,1997-05-01
2594,840,37,2000-10-27
2596,750,0,1997-05-01
2597,750,0,1997-05-01
2598,750,0,1997-05-01
2599,750,63,1997-05-01
2599,857,63,2000-10-30
2601,750,0,1997-05-01
2602,750,0,1997-05-01
2603,750,0,1997-05-01
2604,750,0,1997-05-01
2605,750,0,1997-05-01
2607,750,0,1997-05-01
2608,750,0,1997-05-01
2610,750,0,1997-05-01
2611,750,0,1997-05-01
2612,750,34,1997-05-01
2612,821,34,2000-10-27
2613,750,0,1997-05-01
2614,750,0,1997-05-01
2615,750,47,1997-05-01
2615,821,47,2000-10-30
2616,750,0,1997-05-01
2617,750,0,1997-05-01
2618,750,0,1997-05-01
2619,750,0,1997-05-01
2620,750,0,1997-05-01
2621,750,0,1997-05-01
2622,750,0,1997-05-01
2623,750,0,1997-05-01
2624,750,0,1997-05-01
2625,750,0,1997-05-01
2626,750,0,1997-05-01
2627,750,0,1997-05-01
2628,750,0,1997-05-01
2629,750,0,1997-05-01
2632,750,0,1997-05-01
2633,750,0,1997-05-01
2635,750,0,1997-05-01
2636,750,0,1997-05-01
2637,750,47,2003-08-08
2637,821,47,2003-08-08
2638,750,0,1997-05-01
2639,750,0,1997-05-01
2640,750,0,1997-05-01
2641,750,0,1997-05-01
2642,750,0,1997-05-01
2643,750,0,1997-05-01
2644,750,47,2003-08-08
2644,821,47,2003-08-08
2645,750,0,1997-05-01
2650,750,0,2004-06-02
2651,750,0,1997-05-01
2652,750,0,1997-05-01
2653,750,29,2004-06-02
2653,1449,29,2004-06-02
2654,750,0,1997-05-01
2655,750,0,1997-05-01
2656,750,0,1997-05-01
2657,750,0,1997-05-01
2658,750,24,1997-05-01
2658,782,24,2003-12-23
2659,750,0,1997-05-01
2660,750,0,1997-05-01
2661,750,0,1997-05-01
2662,750,0,1997-05-01
2663,750,0,1997-05-01
2664,750,0,1997-05-01
2665,750,0,1997-05-01
2666,750,0,1997-05-01
2667,750,0,1997-05-01
2668,750,16,1997-05-01
2668,778,16,2000-10-16
2669,750,16,2003-12-23
2669,779,16,2003-12-23
2670,750,0,1997-05-01
2676,750,30,2003-12-23
2676,758,30,2003-12-23
2676,781,0,2003-12-23
2683,750,0,1997-05-01
2685,750,0,2002-02-12
2687,750,0,1997-05-01
2689,750,0,2002-02-12
2690,750,0,1997-05-01
2692,750,0,1997-05-01
2694,750,0,1997-05-01
2696,750,0,2002-02-12
2698,750,0,1997-05-01
2702,750,0,1997-05-01
2704,750,0,1997-05-01
2705,750,0,1997-05-01
2706,750,0,1997-05-01
2707,750,0,1997-05-01
2708,750,0,2002-02-12
2712,750,1,1997-05-01
2712,781,1,2003-12-29
2713,750,17,1997-05-01
2713,758,17,2006-09-18
2713,781,1,2003-12-29
2786,750,0,1997-05-01
2787,750,18,1997-05-01
2788,750,0,1997-05-01
2789,750,1,1997-05-01
2789,781,1,2003-12-29
2790,750,1,1997-05-01
2790,781,1,2003-12-29
2791,750,0,1997-05-01
2792,750,0,1997-05-01
2797,750,0,1997-05-01
2798,750,0,1997-05-01
2828,750,0,1997-05-01
2835,750,0,1997-05-01
2837,750,0,1997-05-01
2838,750,0,1997-05-01
2841,750,0,1997-05-01
2842,750,0,1997-05-01
2843,750,0,1997-05-01
2844,750,0,1997-05-01
2845,750,0,1997-05-01
2846,750,0,1997-05-01
2847,750,0,1997-05-01
2848,750,0,1997-05-01
2849,750,0,1997-05-01
2850,750,0,1997-05-01
2851,750,0,1997-05-01
2852,750,0,1997-05-01
2853,750,0,1997-05-01
2854,750,0,1997-05-01
2855,750,0,1997-05-01
2856,750,0,1997-05-01
2857,750,0,1997-05-01
2858,750,0,1997-05-01
2859,750,0,1997-05-01
2860,750,0,1997-05-01
2861,750,0,1997-05-01
2862,750,0,1997-05-01
2863,750,0,1997-05-01
2864,750,0,1997-05-01
2865,750,0,1997-05-01
2866,750,0,1997-05-01
2867,750,0,1997-05-01
2868,750,0,1997-05-01
2869,750,0,1997-05-01
2871,750,0,1997-05-01
2873,750,0,1997-05-01
2874,750,0,1997-05-01
2875,750,0,1997-05-01
2876,750,0,1997-05-01
2877,750,0,1997-05-01
2878,750,0,1997-05-01
2879,750,0,1997-05-01
2880,750,0,1997-05-01
2881,750,0,1997-05-01
2882,750,0,1997-05-01
2883,750,0,1997-05-01
2884,750,0,1997-05-01
2885,750,0,1997-05-01
2888,750,0,1997-05-01
2889,750,0,1997-05-01
2892,750,0,1997-05-01
2893,750,0,1997-05-01
2894,750,0,1997-05-01
2895,750,0,1997-05-01
2896,750,0,2008-09-18
2898,750,0,1997-05-01
2899,750,0,1997-05-01
2902,750,0,1997-05-01
2903,750,0,1997-05-01
2904,750,0,1997-05-01
2905,750,0,1997-05-01
2906,750,0,1997-05-01
2907,750,0,1997-05-01
2908,750,0,1997-05-01
2909,750,0,1997-05-01
2910,750,0,1997-05-01
2911,750,0,1997-05-01
2912,750,0,1997-05-01
2914,750,0,1997-05-01
2915,750,0,1997-05-01
2916,750,0,1997-05-01
2918,750,0,1997-05-01
2919,750,0,1997-05-01
2920,750,0,1997-05-01
2921,750,0,1997-05-01
2922,750,0,1997-05-01
2924,750,0,1997-05-01
2925,750,0,1997-05-01
2926,750,0,1997-05-01
2928,750,0,1997-05-01
2929,750,0,1997-05-01
2930,750,0,1997-05-01
2931,750,0,1997-05-01
2932,750,0,1997-05-01
2933,750,0,1997-05-01
2934,750,0,1997-05-01
2935,750,0,1997-05-01
2936,750,0,1997-05-01
2937,750,0,1997-05-01
2938,750,0,1997-05-01
2939,750,0,1997-05-01
2940,750,0,1997-05-01
2941,750,0,1997-05-01
2942,750,0,1997-05-01
2943,750,0,1997-05-01
2948,750,0,1997-05-01
2949,750,0,1997-05-01
2951,750,0,1997-05-01
2952,750,0,1997-05-01
2953,750,0,1997-05-01
2954,750,0,1997-05-01
2955,750,0,1997-05-01
2956,750,0,1997-05-01
2957,750,0,1997-05-01
2958,750,0,1997-05-01
2959,750,0,1997-05-01
2960,750,0,1997-05-01
2961,750,0,1997-05-01
2962,750,0,1997-05-01
2963,750,0,1997-05-01
2964,750,0,1997-05-01
2965,750,0,2002-02-12
2966,750,0,2002-02-12
2967,750,0,1997-05-01
2968,750,0,1997-05-01
2969,750,0,1997-05-01
2970,750,0,1997-05-01
2971,750,0,2002-02-12
2972,750,0,1997-05-01
2973,750,0,1997-05-01
2974,750,0,1997-05-01
2975,750,0,1997-05-01
2976,750,0,1997-05-01
2977,750,0,1997-05-01
2978,750,0,1997-05-01
2979,750,0,1997-05-01
2980,750,0,1997-05-01
2981,750,0,1997-05-01
2982,750,0,1997-05-01
2983,750,0,1997-05-01
2984,750,0,1997-05-01
2985,750,0,1997-05-01
2986,750,65,2000-10-19
2987,750,65,2000-10-19
2988,750,67,2000-10-19
2989,750,66,2000-10-19
2990,750,74,2000-10-19
2991,750,68,2000-10-19
2992,750,68,2000-10-19
2993,750,65,2000-10-19
2994,750,65,2000-10-19
2995,750,0,1997-05-01
2996,750,65,2000-10-19
2997,750,0,1997-05-01
2998,750,0,1997-05-01
2999,750,0,1997-05-01
3001,750,0,1997-05-01
3002,750,70,2000-10-19
3003,750,65,2000-10-19
3004,750,55,2000-10-19
3005,750,55,2000-10-19
3006,750,0,1997-05-01
3007,750,64,2000-10-19
3008,750,0,1997-05-01
3009,750,62,2000-10-19
3010,750,62,2000-10-19
3011,750,0,1997-05-01
3012,750,64,2000-10-19
3013,750,64,2000-10-19
3014,750,46,2000-10-19
3015,750,46,2000-10-19
3016,750,0,1997-05-01
3017,750,0,1997-05-01
3018,750,46,2000-10-19
3019,750,66,2000-10-19
3020,750,66,2000-10-19
3021,750,0,2004-01-09
3022,750,67,2000-10-20
3023,750,0,1997-05-01
3024,750,65,2000-10-20
3025,750,67,2000-10-20
3026,750,67,2000-10-20
3027,750,67,2000-10-20
3028,750,0,2004-01-09
3029,750,65,2000-10-20
3030,750,65,2000-10-20
3031,750,72,2000-10-20
3032,750,72,2000-10-20
3033,750,69,2000-10-20
3034,750,65,2000-10-20
3035,750,65,2000-10-20
3036,750,65,2000-10-20
3037,750,65,2000-10-20
3038,750,66,2000-10-20
3039,750,66,2000-10-20
3040,750,66,2000-10-20
3041,750,67,2000-10-20
3042,750,67,2000-10-20
3043,750,72,2000-10-20
3044,750,72,2000-10-20
3045,750,0,2008-09-18
3046,750,0,2004-01-09
3047,750,66,2000-10-20
3048,750,0,1997-05-01
3049,750,65,2000-10-20
3050,750,0,1997-05-01
3051,750,65,2000-10-20
3052,750,65,2000-10-20
3053,750,65,2000-10-20
3054,750,0,1997-05-01
3055,750,72,2000-10-20
3056,750,62,2000-10-20
3057,750,62,2000-10-20
3058,750,65,2000-10-20
3059,750,46,2000-10-20
3060,750,0,2004-01-09
3061,750,0,1997-05-01
3062,750,65,2000-10-20
3063,750,65,2000-10-20
3064,750,0,2004-06-07
3065,750,0,2004-06-07
3066,750,68,2000-10-20
3067,750,68,2000-10-20
3068,750,72,2000-10-20
3069,750,0,2004-06-07
3070,750,0,2004-06-07
3071,750,0,1997-05-01
3072,750,65,2004-01-09
3073,750,72,2004-01-09
3074,750,0,1997-05-01
3075,750,0,2004-06-07
3076,750,0,2004-06-07
3077,750,66,2004-01-09
3078,750,73,2004-01-09
3079,750,65,2008-09-18
3080,750,65,2000-10-20
3081,750,0,1997-05-01
3082,750,65,2004-01-09
3083,750,0,1997-05-01
3084,750,0,1997-05-01
